input_text,target_text
"Eres asesor de tecnología. Promociona un cámara de seguridad de la marca Sony, color negro, tamaño mediano, con forma rectangular, material vidrio, estado usado, pensado para hogar.","Este cámara de seguridad fue diseñado para el uso en hogar, con cuerpo de vidrio y un elegante color negro. Marca Sony, estado: usado."
"Quiero convencer a un cliente para que compre un reloj inteligente marca HP, color rojo, tamaño compacto, forma circular, hecho de plástico, en estado reacondicionado, ideal para oficina.","Un excelente reloj inteligente reacondicionado, color rojo, con forma circular y materiales de calidad como plástico. Diseñado por HP para quienes buscan lo mejor en oficina."
Actúa como un vendedor profesional. Describe un producto: teclado mecánico; marca: Samsung; color: blanco; tamaño: compacto; forma: cuadrado; material: aluminio; estado: nuevo; uso recomendado: gaming.,"Potencia y estilo se unen en este teclado mecánico de Samsung. Color blanco, tamaño compacto y excelente condición nuevo. Perfecto para gaming."
"Producto para catálogo: monitor gamer (Acer). Color: azul, tamaño: grande, forma: cuadrado, material: plástico, estado: reacondicionado. Recomendado para: hogar.","Este monitor gamer de la marca Acer combina elegancia y funcionalidad. Su diseño cuadrado, color azul y tamaño grande lo hacen ideal para hogar. Estado: reacondicionado."
Actúa como un vendedor profesional. Describe un producto: drone; marca: Xiaomi; color: gris; tamaño: mediano; forma: circular; material: plástico; estado: nuevo; uso recomendado: oficina.,"Este drone fue diseñado para el uso en oficina, con cuerpo de plástico y un elegante color gris. Marca Xiaomi, estado: nuevo."
"Producto para catálogo: impresora (Sony). Color: blanco, tamaño: compacto, forma: ovalado, material: plástico, estado: nuevo. Recomendado para: hogar.","Potencia y estilo se unen en este impresora de Sony. Color blanco, tamaño compacto y excelente condición nuevo. Perfecto para hogar."
"Quiero convencer a un cliente para que compre un mouse ergonómico marca Apple, color gris, tamaño grande, forma circular, hecho de metal, en estado nuevo, ideal para hogar.","Con estructura de metal y diseño circular, este mouse ergonómico marca Apple ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado nuevo."
"Quiero convencer a un cliente para que compre un hub USB-C marca Apple, color gris, tamaño grande, forma ovalado, hecho de metal, en estado usado, ideal para gaming.","Potencia y estilo se unen en este hub USB-C de Apple. Color gris, tamaño grande y excelente condición usado. Perfecto para gaming."
"Eres asesor de tecnología. Promociona un teclado mecánico de la marca Samsung, color negro, tamaño grande, con forma rectangular, material vidrio, estado nuevo, pensado para estudio.","Potencia y estilo se unen en este teclado mecánico de Samsung. Color negro, tamaño grande y excelente condición nuevo. Perfecto para estudio."
Actúa como un vendedor profesional. Describe un producto: barra de sonido; marca: Lenovo; color: plateado; tamaño: grande; forma: ovalado; material: plástico; estado: nuevo; uso recomendado: viajes.,"Este barra de sonido de la marca Lenovo combina elegancia y funcionalidad. Su diseño ovalado, color plateado y tamaño grande lo hacen ideal para viajes. Estado: nuevo."
Actúa como un vendedor profesional. Describe un producto: router WiFi; marca: Sony; color: rojo; tamaño: grande; forma: rectangular; material: aluminio; estado: nuevo; uso recomendado: oficina.,"Un excelente router WiFi nuevo, color rojo, con forma rectangular y materiales de calidad como aluminio. Diseñado por Sony para quienes buscan lo mejor en oficina."
Actúa como un vendedor profesional. Describe un producto: reloj inteligente; marca: Xiaomi; color: plateado; tamaño: compacto; forma: cuadrado; material: metal; estado: reacondicionado; uso recomendado: hogar.,"Este reloj inteligente de la marca Xiaomi combina elegancia y funcionalidad. Su diseño cuadrado, color plateado y tamaño compacto lo hacen ideal para hogar. Estado: reacondicionado."
Actúa como un vendedor profesional. Describe un producto: router WiFi; marca: Lenovo; color: gris; tamaño: compacto; forma: rectangular; material: aluminio; estado: reacondicionado; uso recomendado: gaming.,"Un excelente router WiFi reacondicionado, color gris, con forma rectangular y materiales de calidad como aluminio. Diseñado por Lenovo para quienes buscan lo mejor en gaming."
"Producto para catálogo: silla gamer (Acer). Color: plateado, tamaño: grande, forma: cuadrado, material: vidrio, estado: reacondicionado. Recomendado para: viajes.","Este silla gamer fue diseñado para el uso en viajes, con cuerpo de vidrio y un elegante color plateado. Marca Acer, estado: reacondicionado."
"Quiero convencer a un cliente para que compre un mouse ergonómico marca Apple, color verde, tamaño compacto, forma cuadrado, hecho de vidrio, en estado reacondicionado, ideal para gaming.","Potencia y estilo se unen en este mouse ergonómico de Apple. Color verde, tamaño compacto y excelente condición reacondicionado. Perfecto para gaming."
"Eres asesor de tecnología. Promociona un cámara de seguridad de la marca Acer, color rojo, tamaño compacto, con forma rectangular, material vidrio, estado nuevo, pensado para gaming.","Un excelente cámara de seguridad nuevo, color rojo, con forma rectangular y materiales de calidad como vidrio. Diseñado por Acer para quienes buscan lo mejor en gaming."
"Quiero convencer a un cliente para que compre un proyector portátil marca Acer, color negro, tamaño grande, forma rectangular, hecho de aluminio, en estado reacondicionado, ideal para oficina.","Un excelente proyector portátil reacondicionado, color negro, con forma rectangular y materiales de calidad como aluminio. Diseñado por Acer para quienes buscan lo mejor en oficina."
"Producto para catálogo: consola de videojuegos (Acer). Color: azul, tamaño: mediano, forma: circular, material: plástico, estado: usado. Recomendado para: hogar.","Con estructura de plástico y diseño circular, este consola de videojuegos marca Acer ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado usado."
"Eres asesor de tecnología. Promociona un teclado mecánico de la marca Acer, color negro, tamaño grande, con forma cuadrado, material aluminio, estado reacondicionado, pensado para hogar.","Con estructura de aluminio y diseño cuadrado, este teclado mecánico marca Acer ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado reacondicionado."
Actúa como un vendedor profesional. Describe un producto: cámara de seguridad; marca: Xiaomi; color: negro; tamaño: grande; forma: rectangular; material: plástico; estado: nuevo; uso recomendado: oficina.,"Con estructura de plástico y diseño rectangular, este cámara de seguridad marca Xiaomi ofrece gran rendimiento y estilo. Ideal para oficina. Se encuentra en estado nuevo."
"Genera una descripción atractiva de este artículo: mouse ergonómico, marca Lenovo, color blanco, tamaño compacto, forma circular, hecho de metal, condición nuevo, perfecto para oficina.","Potencia y estilo se unen en este mouse ergonómico de Lenovo. Color blanco, tamaño compacto y excelente condición nuevo. Perfecto para oficina."
Actúa como un vendedor profesional. Describe un producto: televisor LED; marca: HP; color: negro; tamaño: grande; forma: rectangular; material: aluminio; estado: reacondicionado; uso recomendado: estudio.,"Potencia y estilo se unen en este televisor LED de HP. Color negro, tamaño grande y excelente condición reacondicionado. Perfecto para estudio."
"Producto para catálogo: consola de videojuegos (Lenovo). Color: blanco, tamaño: grande, forma: cuadrado, material: vidrio, estado: reacondicionado. Recomendado para: viajes.","Con estructura de vidrio y diseño cuadrado, este consola de videojuegos marca Lenovo ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado reacondicionado."
"Genera una descripción atractiva de este artículo: tablet, marca Logitech, color plateado, tamaño compacto, forma circular, hecho de plástico, condición nuevo, perfecto para estudio.","Con estructura de plástico y diseño circular, este tablet marca Logitech ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado nuevo."
"Eres asesor de tecnología. Promociona un hub USB-C de la marca HP, color blanco, tamaño grande, con forma circular, material aluminio, estado reacondicionado, pensado para estudio.","Con estructura de aluminio y diseño circular, este hub USB-C marca HP ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado reacondicionado."
Actúa como un vendedor profesional. Describe un producto: notebook; marca: Samsung; color: negro; tamaño: compacto; forma: cuadrado; material: aluminio; estado: reacondicionado; uso recomendado: estudio.,"Potencia y estilo se unen en este notebook de Samsung. Color negro, tamaño compacto y excelente condición reacondicionado. Perfecto para estudio."
"Quiero convencer a un cliente para que compre un smartphone marca Samsung, color gris, tamaño compacto, forma rectangular, hecho de metal, en estado nuevo, ideal para gaming.","Este smartphone fue diseñado para el uso en gaming, con cuerpo de metal y un elegante color gris. Marca Samsung, estado: nuevo."
"Quiero convencer a un cliente para que compre un cámara de seguridad marca HP, color blanco, tamaño grande, forma circular, hecho de metal, en estado reacondicionado, ideal para viajes.","Este cámara de seguridad de la marca HP combina elegancia y funcionalidad. Su diseño circular, color blanco y tamaño grande lo hacen ideal para viajes. Estado: reacondicionado."
Actúa como un vendedor profesional. Describe un producto: televisor LED; marca: Lenovo; color: gris; tamaño: grande; forma: ovalado; material: vidrio; estado: nuevo; uso recomendado: gaming.,"Un excelente televisor LED nuevo, color gris, con forma ovalado y materiales de calidad como vidrio. Diseñado por Lenovo para quienes buscan lo mejor en gaming."
"Eres asesor de tecnología. Promociona un teclado mecánico de la marca Logitech, color gris, tamaño grande, con forma ovalado, material aluminio, estado reacondicionado, pensado para hogar.","Este teclado mecánico fue diseñado para el uso en hogar, con cuerpo de aluminio y un elegante color gris. Marca Logitech, estado: reacondicionado."
"Producto para catálogo: consola de videojuegos (Xiaomi). Color: verde, tamaño: compacto, forma: rectangular, material: plástico, estado: usado. Recomendado para: viajes.","Potencia y estilo se unen en este consola de videojuegos de Xiaomi. Color verde, tamaño compacto y excelente condición usado. Perfecto para viajes."
"Quiero convencer a un cliente para que compre un impresora marca Samsung, color verde, tamaño compacto, forma cuadrado, hecho de metal, en estado reacondicionado, ideal para viajes.","Un excelente impresora reacondicionado, color verde, con forma cuadrado y materiales de calidad como metal. Diseñado por Samsung para quienes buscan lo mejor en viajes."
"Producto para catálogo: cámara de seguridad (Samsung). Color: azul, tamaño: grande, forma: cuadrado, material: plástico, estado: nuevo. Recomendado para: viajes.","Un excelente cámara de seguridad nuevo, color azul, con forma cuadrado y materiales de calidad como plástico. Diseñado por Samsung para quienes buscan lo mejor en viajes."
"Producto para catálogo: silla gamer (Logitech). Color: azul, tamaño: grande, forma: rectangular, material: metal, estado: reacondicionado. Recomendado para: estudio.","Un excelente silla gamer reacondicionado, color azul, con forma rectangular y materiales de calidad como metal. Diseñado por Logitech para quienes buscan lo mejor en estudio."
Actúa como un vendedor profesional. Describe un producto: router WiFi; marca: Asus; color: blanco; tamaño: grande; forma: rectangular; material: metal; estado: usado; uso recomendado: oficina.,"Este router WiFi de la marca Asus combina elegancia y funcionalidad. Su diseño rectangular, color blanco y tamaño grande lo hacen ideal para oficina. Estado: usado."
"Genera una descripción atractiva de este artículo: televisor LED, marca HP, color gris, tamaño mediano, forma cuadrado, hecho de vidrio, condición usado, perfecto para hogar.","Potencia y estilo se unen en este televisor LED de HP. Color gris, tamaño mediano y excelente condición usado. Perfecto para hogar."
Actúa como un vendedor profesional. Describe un producto: barra de sonido; marca: HP; color: gris; tamaño: compacto; forma: rectangular; material: plástico; estado: usado; uso recomendado: oficina.,"Este barra de sonido de la marca HP combina elegancia y funcionalidad. Su diseño rectangular, color gris y tamaño compacto lo hacen ideal para oficina. Estado: usado."
"Quiero convencer a un cliente para que compre un luces LED marca Apple, color blanco, tamaño mediano, forma ovalado, hecho de plástico, en estado usado, ideal para estudio.","Este luces LED de la marca Apple combina elegancia y funcionalidad. Su diseño ovalado, color blanco y tamaño mediano lo hacen ideal para estudio. Estado: usado."
Actúa como un vendedor profesional. Describe un producto: reloj inteligente; marca: Acer; color: rojo; tamaño: grande; forma: rectangular; material: vidrio; estado: reacondicionado; uso recomendado: oficina.,"Potencia y estilo se unen en este reloj inteligente de Acer. Color rojo, tamaño grande y excelente condición reacondicionado. Perfecto para oficina."
"Quiero convencer a un cliente para que compre un monitor gamer marca Logitech, color blanco, tamaño mediano, forma rectangular, hecho de plástico, en estado reacondicionado, ideal para oficina.","Un excelente monitor gamer reacondicionado, color blanco, con forma rectangular y materiales de calidad como plástico. Diseñado por Logitech para quienes buscan lo mejor en oficina."
"Genera una descripción atractiva de este artículo: barra de sonido, marca Acer, color azul, tamaño grande, forma cuadrado, hecho de metal, condición usado, perfecto para viajes.","Este barra de sonido fue diseñado para el uso en viajes, con cuerpo de metal y un elegante color azul. Marca Acer, estado: usado."
"Eres asesor de tecnología. Promociona un cámara de seguridad de la marca Acer, color gris, tamaño compacto, con forma circular, material metal, estado nuevo, pensado para hogar.","Potencia y estilo se unen en este cámara de seguridad de Acer. Color gris, tamaño compacto y excelente condición nuevo. Perfecto para hogar."
"Quiero convencer a un cliente para que compre un notebook marca Apple, color verde, tamaño grande, forma rectangular, hecho de plástico, en estado nuevo, ideal para viajes.","Un excelente notebook nuevo, color verde, con forma rectangular y materiales de calidad como plástico. Diseñado por Apple para quienes buscan lo mejor en viajes."
Actúa como un vendedor profesional. Describe un producto: router WiFi; marca: Samsung; color: blanco; tamaño: mediano; forma: rectangular; material: aluminio; estado: reacondicionado; uso recomendado: oficina.,"Con estructura de aluminio y diseño rectangular, este router WiFi marca Samsung ofrece gran rendimiento y estilo. Ideal para oficina. Se encuentra en estado reacondicionado."
"Eres asesor de tecnología. Promociona un teclado mecánico de la marca Apple, color azul, tamaño compacto, con forma rectangular, material vidrio, estado reacondicionado, pensado para hogar.","Potencia y estilo se unen en este teclado mecánico de Apple. Color azul, tamaño compacto y excelente condición reacondicionado. Perfecto para hogar."
"Genera una descripción atractiva de este artículo: parlante bluetooth, marca Samsung, color verde, tamaño mediano, forma cuadrado, hecho de plástico, condición nuevo, perfecto para viajes.","Potencia y estilo se unen en este parlante bluetooth de Samsung. Color verde, tamaño mediano y excelente condición nuevo. Perfecto para viajes."
Actúa como un vendedor profesional. Describe un producto: hub USB-C; marca: Asus; color: verde; tamaño: compacto; forma: cuadrado; material: metal; estado: usado; uso recomendado: estudio.,"Con estructura de metal y diseño cuadrado, este hub USB-C marca Asus ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado usado."
Actúa como un vendedor profesional. Describe un producto: cámara de seguridad; marca: Xiaomi; color: azul; tamaño: compacto; forma: ovalado; material: aluminio; estado: reacondicionado; uso recomendado: oficina.,"Este cámara de seguridad de la marca Xiaomi combina elegancia y funcionalidad. Su diseño ovalado, color azul y tamaño compacto lo hacen ideal para oficina. Estado: reacondicionado."
Actúa como un vendedor profesional. Describe un producto: consola de videojuegos; marca: Logitech; color: blanco; tamaño: compacto; forma: circular; material: plástico; estado: usado; uso recomendado: viajes.,"Un excelente consola de videojuegos usado, color blanco, con forma circular y materiales de calidad como plástico. Diseñado por Logitech para quienes buscan lo mejor en viajes."
Actúa como un vendedor profesional. Describe un producto: router WiFi; marca: Lenovo; color: negro; tamaño: grande; forma: rectangular; material: metal; estado: nuevo; uso recomendado: hogar.,"Este router WiFi fue diseñado para el uso en hogar, con cuerpo de metal y un elegante color negro. Marca Lenovo, estado: nuevo."
"Genera una descripción atractiva de este artículo: proyector portátil, marca Asus, color verde, tamaño compacto, forma cuadrado, hecho de vidrio, condición reacondicionado, perfecto para hogar.","Un excelente proyector portátil reacondicionado, color verde, con forma cuadrado y materiales de calidad como vidrio. Diseñado por Asus para quienes buscan lo mejor en hogar."
"Producto para catálogo: drone (Xiaomi). Color: plateado, tamaño: compacto, forma: circular, material: metal, estado: reacondicionado. Recomendado para: estudio.","Con estructura de metal y diseño circular, este drone marca Xiaomi ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado reacondicionado."
"Genera una descripción atractiva de este artículo: disco duro externo, marca Lenovo, color rojo, tamaño grande, forma cuadrado, hecho de aluminio, condición reacondicionado, perfecto para estudio.","Con estructura de aluminio y diseño cuadrado, este disco duro externo marca Lenovo ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado reacondicionado."
"Quiero convencer a un cliente para que compre un monitor gamer marca Acer, color rojo, tamaño compacto, forma cuadrado, hecho de aluminio, en estado reacondicionado, ideal para estudio.","Este monitor gamer fue diseñado para el uso en estudio, con cuerpo de aluminio y un elegante color rojo. Marca Acer, estado: reacondicionado."
"Eres asesor de tecnología. Promociona un teclado mecánico de la marca Xiaomi, color azul, tamaño compacto, con forma circular, material aluminio, estado nuevo, pensado para oficina.","Potencia y estilo se unen en este teclado mecánico de Xiaomi. Color azul, tamaño compacto y excelente condición nuevo. Perfecto para oficina."
"Eres asesor de tecnología. Promociona un router WiFi de la marca Sony, color rojo, tamaño compacto, con forma cuadrado, material metal, estado reacondicionado, pensado para oficina.","Potencia y estilo se unen en este router WiFi de Sony. Color rojo, tamaño compacto y excelente condición reacondicionado. Perfecto para oficina."
"Genera una descripción atractiva de este artículo: barra de sonido, marca HP, color azul, tamaño mediano, forma cuadrado, hecho de aluminio, condición nuevo, perfecto para gaming.","Este barra de sonido fue diseñado para el uso en gaming, con cuerpo de aluminio y un elegante color azul. Marca HP, estado: nuevo."
Actúa como un vendedor profesional. Describe un producto: drone; marca: Asus; color: gris; tamaño: grande; forma: ovalado; material: aluminio; estado: reacondicionado; uso recomendado: hogar.,"Un excelente drone reacondicionado, color gris, con forma ovalado y materiales de calidad como aluminio. Diseñado por Asus para quienes buscan lo mejor en hogar."
"Producto para catálogo: monitor gamer (Logitech). Color: negro, tamaño: mediano, forma: ovalado, material: aluminio, estado: usado. Recomendado para: oficina.","Este monitor gamer fue diseñado para el uso en oficina, con cuerpo de aluminio y un elegante color negro. Marca Logitech, estado: usado."
Actúa como un vendedor profesional. Describe un producto: teclado mecánico; marca: Logitech; color: rojo; tamaño: mediano; forma: ovalado; material: metal; estado: reacondicionado; uso recomendado: gaming.,"Un excelente teclado mecánico reacondicionado, color rojo, con forma ovalado y materiales de calidad como metal. Diseñado por Logitech para quienes buscan lo mejor en gaming."
"Quiero convencer a un cliente para que compre un consola de videojuegos marca Xiaomi, color blanco, tamaño grande, forma cuadrado, hecho de aluminio, en estado reacondicionado, ideal para hogar.","Este consola de videojuegos de la marca Xiaomi combina elegancia y funcionalidad. Su diseño cuadrado, color blanco y tamaño grande lo hacen ideal para hogar. Estado: reacondicionado."
"Quiero convencer a un cliente para que compre un smartphone marca Asus, color azul, tamaño mediano, forma ovalado, hecho de vidrio, en estado usado, ideal para estudio.","Un excelente smartphone usado, color azul, con forma ovalado y materiales de calidad como vidrio. Diseñado por Asus para quienes buscan lo mejor en estudio."
"Eres asesor de tecnología. Promociona un proyector portátil de la marca Acer, color negro, tamaño compacto, con forma cuadrado, material aluminio, estado reacondicionado, pensado para viajes.","Este proyector portátil fue diseñado para el uso en viajes, con cuerpo de aluminio y un elegante color negro. Marca Acer, estado: reacondicionado."
"Genera una descripción atractiva de este artículo: hub USB-C, marca Samsung, color verde, tamaño compacto, forma cuadrado, hecho de vidrio, condición reacondicionado, perfecto para viajes.","Con estructura de vidrio y diseño cuadrado, este hub USB-C marca Samsung ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado reacondicionado."
"Quiero convencer a un cliente para que compre un router WiFi marca Asus, color negro, tamaño grande, forma rectangular, hecho de vidrio, en estado usado, ideal para hogar.","Este router WiFi fue diseñado para el uso en hogar, con cuerpo de vidrio y un elegante color negro. Marca Asus, estado: usado."
"Genera una descripción atractiva de este artículo: smartphone, marca Apple, color gris, tamaño mediano, forma circular, hecho de vidrio, condición nuevo, perfecto para hogar.","Este smartphone fue diseñado para el uso en hogar, con cuerpo de vidrio y un elegante color gris. Marca Apple, estado: nuevo."
"Producto para catálogo: router WiFi (Logitech). Color: rojo, tamaño: compacto, forma: cuadrado, material: aluminio, estado: usado. Recomendado para: oficina.","Este router WiFi fue diseñado para el uso en oficina, con cuerpo de aluminio y un elegante color rojo. Marca Logitech, estado: usado."
"Genera una descripción atractiva de este artículo: barra de sonido, marca Apple, color gris, tamaño mediano, forma ovalado, hecho de metal, condición reacondicionado, perfecto para estudio.","Con estructura de metal y diseño ovalado, este barra de sonido marca Apple ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado reacondicionado."
"Quiero convencer a un cliente para que compre un monitor gamer marca Xiaomi, color negro, tamaño mediano, forma circular, hecho de plástico, en estado reacondicionado, ideal para estudio.","Este monitor gamer de la marca Xiaomi combina elegancia y funcionalidad. Su diseño circular, color negro y tamaño mediano lo hacen ideal para estudio. Estado: reacondicionado."
"Producto para catálogo: disco duro externo (Samsung). Color: negro, tamaño: compacto, forma: ovalado, material: vidrio, estado: nuevo. Recomendado para: oficina.","Este disco duro externo fue diseñado para el uso en oficina, con cuerpo de vidrio y un elegante color negro. Marca Samsung, estado: nuevo."
"Producto para catálogo: disco duro externo (Xiaomi). Color: verde, tamaño: grande, forma: ovalado, material: plástico, estado: usado. Recomendado para: estudio.","Potencia y estilo se unen en este disco duro externo de Xiaomi. Color verde, tamaño grande y excelente condición usado. Perfecto para estudio."
Actúa como un vendedor profesional. Describe un producto: hub USB-C; marca: Sony; color: azul; tamaño: compacto; forma: rectangular; material: vidrio; estado: usado; uso recomendado: oficina.,"Este hub USB-C fue diseñado para el uso en oficina, con cuerpo de vidrio y un elegante color azul. Marca Sony, estado: usado."
"Producto para catálogo: teclado mecánico (Logitech). Color: verde, tamaño: grande, forma: cuadrado, material: vidrio, estado: reacondicionado. Recomendado para: viajes.","Con estructura de vidrio y diseño cuadrado, este teclado mecánico marca Logitech ofrece gran rendimiento y estilo. Ideal para viajes. Se encuentra en estado reacondicionado."
"Genera una descripción atractiva de este artículo: mouse ergonómico, marca Xiaomi, color plateado, tamaño mediano, forma rectangular, hecho de plástico, condición reacondicionado, perfecto para oficina.","Un excelente mouse ergonómico reacondicionado, color plateado, con forma rectangular y materiales de calidad como plástico. Diseñado por Xiaomi para quienes buscan lo mejor en oficina."
"Eres asesor de tecnología. Promociona un drone de la marca Logitech, color verde, tamaño mediano, con forma rectangular, material metal, estado reacondicionado, pensado para hogar.","Este drone de la marca Logitech combina elegancia y funcionalidad. Su diseño rectangular, color verde y tamaño mediano lo hacen ideal para hogar. Estado: reacondicionado."
Actúa como un vendedor profesional. Describe un producto: cámara de seguridad; marca: Lenovo; color: azul; tamaño: compacto; forma: cuadrado; material: plástico; estado: nuevo; uso recomendado: estudio.,"Con estructura de plástico y diseño cuadrado, este cámara de seguridad marca Lenovo ofrece gran rendimiento y estilo. Ideal para estudio. Se encuentra en estado nuevo."
"Producto para catálogo: proyector portátil (Sony). Color: verde, tamaño: compacto, forma: ovalado, material: vidrio, estado: nuevo. Recomendado para: hogar.","Con estructura de vidrio y diseño ovalado, este proyector portátil marca Sony ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado nuevo."
Actúa como un vendedor profesional. Describe un producto: teclado mecánico; marca: Lenovo; color: blanco; tamaño: grande; forma: circular; material: plástico; estado: nuevo; uso recomendado: hogar.,"Un excelente teclado mecánico nuevo, color blanco, con forma circular y materiales de calidad como plástico. Diseñado por Lenovo para quienes buscan lo mejor en hogar."
"Genera una descripción atractiva de este artículo: hub USB-C, marca HP, color rojo, tamaño compacto, forma ovalado, hecho de vidrio, condición usado, perfecto para viajes.","Este hub USB-C fue diseñado para el uso en viajes, con cuerpo de vidrio y un elegante color rojo. Marca HP, estado: usado."
"Genera una descripción atractiva de este artículo: router WiFi, marca Apple, color blanco, tamaño compacto, forma ovalado, hecho de vidrio, condición nuevo, perfecto para gaming.","Un excelente router WiFi nuevo, color blanco, con forma ovalado y materiales de calidad como vidrio. Diseñado por Apple para quienes buscan lo mejor en gaming."
"Producto para catálogo: cámara de seguridad (Xiaomi). Color: rojo, tamaño: grande, forma: ovalado, material: metal, estado: usado. Recomendado para: oficina.","Este cámara de seguridad fue diseñado para el uso en oficina, con cuerpo de metal y un elegante color rojo. Marca Xiaomi, estado: usado."
"Eres asesor de tecnología. Promociona un disco duro externo de la marca Apple, color azul, tamaño mediano, con forma cuadrado, material aluminio, estado usado, pensado para viajes.","Este disco duro externo de la marca Apple combina elegancia y funcionalidad. Su diseño cuadrado, color azul y tamaño mediano lo hacen ideal para viajes. Estado: usado."
"Genera una descripción atractiva de este artículo: consola de videojuegos, marca Acer, color rojo, tamaño compacto, forma rectangular, hecho de aluminio, condición nuevo, perfecto para oficina.","Este consola de videojuegos de la marca Acer combina elegancia y funcionalidad. Su diseño rectangular, color rojo y tamaño compacto lo hacen ideal para oficina. Estado: nuevo."
"Eres asesor de tecnología. Promociona un televisor LED de la marca Samsung, color rojo, tamaño mediano, con forma cuadrado, material metal, estado nuevo, pensado para oficina.","Potencia y estilo se unen en este televisor LED de Samsung. Color rojo, tamaño mediano y excelente condición nuevo. Perfecto para oficina."
"Eres asesor de tecnología. Promociona un drone de la marca Acer, color gris, tamaño compacto, con forma cuadrado, material aluminio, estado nuevo, pensado para oficina.","Este drone de la marca Acer combina elegancia y funcionalidad. Su diseño cuadrado, color gris y tamaño compacto lo hacen ideal para oficina. Estado: nuevo."
"Genera una descripción atractiva de este artículo: teclado mecánico, marca Lenovo, color plateado, tamaño mediano, forma cuadrado, hecho de vidrio, condición nuevo, perfecto para viajes.","Este teclado mecánico fue diseñado para el uso en viajes, con cuerpo de vidrio y un elegante color plateado. Marca Lenovo, estado: nuevo."
"Quiero convencer a un cliente para que compre un proyector portátil marca Lenovo, color plateado, tamaño mediano, forma rectangular, hecho de aluminio, en estado usado, ideal para hogar.","Con estructura de aluminio y diseño rectangular, este proyector portátil marca Lenovo ofrece gran rendimiento y estilo. Ideal para hogar. Se encuentra en estado usado."
"Quiero convencer a un cliente para que compre un impresora marca Lenovo, color rojo, tamaño compacto, forma ovalado, hecho de plástico, en estado usado, ideal para gaming.","Con estructura de plástico y diseño ovalado, este impresora marca Lenovo ofrece gran rendimiento y estilo. Ideal para gaming. Se encuentra en estado usado."
"Producto para catálogo: reloj inteligente (Asus). Color: azul, tamaño: compacto, forma: circular, material: vidrio, estado: reacondicionado. Recomendado para: estudio.","Este reloj inteligente fue diseñado para el uso en estudio, con cuerpo de vidrio y un elegante color azul. Marca Asus, estado: reacondicionado."
"Eres asesor de tecnología. Promociona un cámara de seguridad de la marca Logitech, color negro, tamaño mediano, con forma cuadrado, material vidrio, estado reacondicionado, pensado para estudio.","Este cámara de seguridad de la marca Logitech combina elegancia y funcionalidad. Su diseño cuadrado, color negro y tamaño mediano lo hacen ideal para estudio. Estado: reacondicionado."
"Producto para catálogo: reloj inteligente (HP). Color: rojo, tamaño: mediano, forma: cuadrado, material: metal, estado: usado. Recomendado para: oficina.","Potencia y estilo se unen en este reloj inteligente de HP. Color rojo, tamaño mediano y excelente condición usado. Perfecto para oficina."
"Genera una descripción atractiva de este artículo: luces LED, marca Samsung, color plateado, tamaño mediano, forma rectangular, hecho de aluminio, condición usado, perfecto para viajes.","Potencia y estilo se unen en este luces LED de Samsung. Color plateado, tamaño mediano y excelente condición usado. Perfecto para viajes."
Actúa como un vendedor profesional. Describe un producto: tablet; marca: Xiaomi; color: gris; tamaño: mediano; forma: cuadrado; material: aluminio; estado: usado; uso recomendado: viajes.,"Potencia y estilo se unen en este tablet de Xiaomi. Color gris, tamaño mediano y excelente condición usado. Perfecto para viajes."
Actúa como un vendedor profesional. Describe un producto: hub USB-C; marca: Xiaomi; color: negro; tamaño: compacto; forma: ovalado; material: aluminio; estado: nuevo; uso recomendado: hogar.,"Potencia y estilo se unen en este hub USB-C de Xiaomi. Color negro, tamaño compacto y excelente condición nuevo. Perfecto para hogar."
"Quiero convencer a un cliente para que compre un mouse ergonómico marca HP, color negro, tamaño mediano, forma rectangular, hecho de plástico, en estado reacondicionado, ideal para hogar.","Un excelente mouse ergonómico reacondicionado, color negro, con forma rectangular y materiales de calidad como plástico. Diseñado por HP para quienes buscan lo mejor en hogar."
Actúa como un vendedor profesional. Describe un producto: silla gamer; marca: Sony; color: blanco; tamaño: grande; forma: rectangular; material: plástico; estado: nuevo; uso recomendado: gaming.,"Con estructura de plástico y diseño rectangular, este silla gamer marca Sony ofrece gran rendimiento y estilo. Ideal para gaming. Se encuentra en estado nuevo."
"Eres asesor de tecnología. Promociona un monitor gamer de la marca Sony, color rojo, tamaño mediano, con forma cuadrado, material metal, estado nuevo, pensado para oficina.","Un excelente monitor gamer nuevo, color rojo, con forma cuadrado y materiales de calidad como metal. Diseñado por Sony para quienes buscan lo mejor en oficina."
